GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,WL,PTS,REB,AST
0022301147,2024-04-09,1610612748,MIA,Miami Heat,MIA @ ATL,1.0,117,46,29
0022301146,2024-04-09,1610612754,IND,Indiana Pacers,IND @ TOR,1.0,140,44,33
0022301150,2024-04-09,1610612753,ORL,Orlando Magic,ORL @ HOU,0.0,106,42,23
0022301155,2024-04-09,1610612744,GSW,Golden State Warriors,GSW @ LAL,1.0,134,42,37
0022301144,2024-04-09,1610612742,DAL,Dallas Mavericks,DAL @ CHA,1.0,130,55,35
0022301156,2024-04-09,1610612746,LAC,LA Clippers,LAC @ PHX,1.0,105,63,28
0022301148,2024-04-09,1610612738,BOS,Boston Celtics,BOS @ MIL,0.0,91,38,27
0022301157,2024-04-09,1610612740,NOP,New Orleans Pelicans,NOP @ POR,1.0,110,45,25
0022301149,2024-04-09,1610612752,NYK,New York Knicks,NYK @ CHI,1.0,128,31,31
0022301146,2024-04-09,1610612761,TOR,Toronto Raptors,TOR vs. IND,0.0,123,40,21
0022301148,2024-04-09,1610612749,MIL,Milwaukee Bucks,MIL vs. BOS,1.0,104,49,29
0022301142,2024-04-07,1610612762,UTA,Utah Jazz,UTA @ GSW,0.0,110,29,21
0022301131,2024-04-07,1610612745,HOU,Houston Rockets,HOU @ DAL,0.0,136,32,31
0022301137,2024-04-07,1610612764,WAS,Washington Wizards,WAS @ TOR,0.0,122,43,29
0022301141,2024-04-07,1610612751,BKN,Brooklyn Nets,BKN vs. SAC,0.0,77,46,17
0022301141,2024-04-07,1610612758,SAC,Sacramento Kings,SAC @ BKN,1.0,107,54,31
0022301143,2024-04-07,1610612747,LAL,Los Angeles Lakers,LAL vs. MIN,0.0,117,41,27
0022301133,2024-04-07,1610612754,IND,Indiana Pacers,IND vs. MIA,1.0,117,37,27
0022301132,2024-04-07,1610612746,LAC,LA Clippers,LAC vs. CLE,1.0,120,48,26
0022301135,2024-04-07,1610612766,CHA,Charlotte Hornets,CHA vs. OKC,0.0,118,36,29
0022301132,2024-04-07,1610612739,CLE,Cleveland Cavaliers,CLE @ LAC,0.0,118,36,27
0022301142,2024-04-07,1610612744,GSW,Golden State Warriors,GSW vs. UTA,1.0,118,47,32
0022301134,2024-04-07,1610612738,BOS,Boston Celtics,BOS vs. POR,1.0,124,40,34
0022301138,2024-04-07,1610612756,PHX,Phoenix Suns,PHX vs. NOP,0.0,105,38,30
0022301140,2024-04-07,1610612759,SAS,San Antonio Spurs,SAS vs. PHI,0.0,126,59,31
0022301134,2024-04-07,1610612757,POR,Portland Trail Blazers,POR @ BOS,0.0,107,53,26
0022301136,2024-04-07,1610612741,CHI,Chicago Bulls,CHI @ ORL,0.0,98,37,20
0022301135,2024-04-07,1610612760,OKC,Oklahoma City Thunder,OKC @ CHA,1.0,121,36,33
0022301139,2024-04-07,1610612752,NYK,New York Knicks,NYK @ MIL,1.0,122,41,25
0022301138,2024-04-07,1610612740,NOP,New Orleans Pelicans,NOP @ PHX,1.0,113,42,26
0022301136,2024-04-07,1610612753,ORL,Orlando Magic,ORL vs. CHI,1.0,113,40,24
0022301131,2024-04-07,1610612742,DAL,Dallas Mavericks,DAL vs. HOU,1.0,147,47,21
0022301133,2024-04-07,1610612748,MIA,Miami Heat,MIA @ IND,0.0,115,39,21
0022301140,2024-04-07,1610612755,PHI,Philadelphia 76ers,PHI @ SAS,1.0,133,46,31
0022301139,2024-04-07,1610612749,MIL,Milwaukee Bucks,MIL vs. NYK,0.0,109,38,27
0022301137,2024-04-07,1610612761,TOR,Toronto Raptors,TOR vs. WAS,1.0,130,49,33
0022301143,2024-04-07,1610612750,MIN,Minnesota Timberwolves,MIN @ LAL,1.0,127,46,29
0022301127,2024-04-06,1610612747,LAL,Los Angeles Lakers,LAL vs. CLE,1.0,116,40,30
0022301130,2024-04-06,1610612743,DEN,Denver Nuggets,DEN vs. ATL,1.0,142,47,38
0022301129,2024-04-06,1610612763,MEM,Memphis Grizzlies,MEM vs. PHI,0.0,96,44,21
0022301129,2024-04-06,1610612755,PHI,Philadelphia 76ers,PHI @ MEM,1.0,116,41,27
0022301127,2024-04-06,1610612739,CLE,Cleveland Cavaliers,CLE @ LAL,0.0,97,40,24
0022301130,2024-04-06,1610612737,ATL,Atlanta Hawks,ATL @ DEN,0.0,110,38,30
0022301128,2024-04-06,1610612765,DET,Detroit Pistons,DET @ BKN,0.0,103,28,25
0022301128,2024-04-06,1610612751,BKN,Brooklyn Nets,BKN vs. DET,1.0,113,48,20
0022301125,2024-04-05,1610612750,MIN,Minnesota Timberwolves,MIN @ PHX,0.0,87,44,23
0022301116,2024-04-05,1610612760,OKC,Oklahoma City Thunder,OKC @ IND,0.0,112,39,24
0022301122,2024-04-05,1610612749,MIL,Milwaukee Bucks,MIL vs. TOR,0.0,111,45,21
0022301115,2024-04-05,1610612753,ORL,Orlando Magic,ORL @ CHA,0.0,115,37,24
0022301116,2024-04-05,1610612754,IND,Indiana Pacers,IND vs. OKC,1.0,126,39,30
0022301118,2024-04-05,1610612738,BOS,Boston Celtics,BOS vs. SAC,1.0,101,51,25
0022301126,2024-04-05,1610612746,LAC,LA Clippers,LAC vs. UTA,1.0,131,51,32
0022301122,2024-04-05,1610612761,TOR,Toronto Raptors,TOR @ MIL,1.0,117,47,24
0022301115,2024-04-05,1610612766,CHA,Charlotte Hornets,CHA vs. ORL,1.0,124,36,29
0022301097,2024-04-05,1610612744,GSW,Golden State Warriors,GSW @ DAL,0.0,106,44,27
0022301117,2024-04-05,1610612757,POR,Portland Trail Blazers,POR @ WAS,1.0,108,55,29
0022301097,2024-04-05,1610612742,DAL,Dallas Mavericks,DAL vs. GSW,1.0,108,41,30
0022301118,2024-04-05,1610612758,SAC,Sacramento Kings,SAC @ BOS,0.0,100,54,21
0022301125,2024-04-05,1610612756,PHX,Phoenix Suns,PHX vs. MIN,1.0,97,49,29
0022301120,2024-04-05,1610612745,HOU,Houston Rockets,HOU vs. MIA,0.0,104,45,25
0022301123,2024-04-05,1610612740,NOP,New Orleans Pelicans,NOP vs. SAS,0.0,109,41,28
0022301119,2024-04-05,1610612752,NYK,New York Knicks,NYK @ CHI,0.0,100,38,22
0022301121,2024-04-05,1610612765,DET,Detroit Pistons,DET @ MEM,0.0,90,38,22
0022301126,2024-04-05,1610612762,UTA,Utah Jazz,UTA @ LAC,0.0,102,43,20
0022301121,2024-04-05,1610612763,MEM,Memphis Grizzlies,MEM vs. DET,1.0,108,49,24
0022301120,2024-04-05,1610612748,MIA,Miami Heat,MIA @ HOU,1.0,119,48,27
0022301119,2024-04-05,1610612741,CHI,Chicago Bulls,CHI vs. NYK,1.0,108,57,27
0022301117,2024-04-05,1610612764,WAS,Washington Wizards,WAS vs. POR,0.0,102,45,24
0022301123,2024-04-05,1610612759,SAS,San Antonio Spurs,SAS @ NOP,1.0,111,34,34
0022301124,2024-04-04,1610612737,ATL,Atlanta Hawks,ATL @ DAL,0.0,95,56,21
0022301114,2024-04-04,1610612743,DEN,Denver Nuggets,DEN @ LAC,0.0,100,51,27
0022301112,2024-04-04,1610612752,NYK,New York Knicks,NYK vs. SAC,1.0,120,39,34
0022301124,2024-04-04,1610612742,DAL,Dallas Mavericks,DAL vs. ATL,1.0,109,53,20
0022301111,2024-04-04,1610612755,PHI,Philadelphia 76ers,PHI @ MIA,1.0,109,41,28
0022301112,2024-04-04,1610612758,SAC,Sacramento Kings,SAC @ NYK,0.0,109,35,26
0022301113,2024-04-04,1610612745,HOU,Houston Rockets,HOU vs. GSW,0.0,110,29,23
0022301113,2024-04-04,1610612744,GSW,Golden State Warriors,GSW @ HOU,1.0,133,43,29
0022301111,2024-04-04,1610612748,MIA,Miami Heat,MIA vs. PHI,0.0,105,51,24
0022301114,2024-04-04,1610612746,LAC,LA Clippers,LAC vs. DEN,1.0,102,48,22
0022301104,2024-04-03,1610612737,ATL,Atlanta Hawks,ATL vs. DET,1.0,121,48,36
0022301103,2024-04-03,1610612764,WAS,Washington Wizards,WAS vs. LAL,0.0,120,39,26
0022301109,2024-04-03,1610612753,ORL,Orlando Magic,ORL @ NOP,1.0,117,39,27
0022301109,2024-04-03,1610612740,NOP,New Orleans Pelicans,NOP vs. ORL,0.0,108,35,21
0022301108,2024-04-03,1610612761,TOR,Toronto Raptors,TOR @ MIN,0.0,85,48,19
0022301102,2024-04-03,1610612766,CHA,Charlotte Hornets,CHA vs. POR,0.0,86,36,22
0022301103,2024-04-03,1610612747,LAL,Los Angeles Lakers,LAL @ WAS,1.0,125,49,21
0022301108,2024-04-03,1610612750,MIN,Minnesota Timberwolves,MIN vs. TOR,1.0,133,50,37
0022301107,2024-04-03,1610612749,MIL,Milwaukee Bucks,MIL vs. MEM,0.0,101,44,26
0022301106,2024-04-03,1610612751,BKN,Brooklyn Nets,BKN vs. IND,1.0,115,50,22
0022301105,2024-04-03,1610612738,BOS,Boston Celtics,BOS vs. OKC,1.0,135,46,33
0022301110,2024-04-03,1610612739,CLE,Cleveland Cavaliers,CLE @ PHX,0.0,101,37,28
0022301105,2024-04-03,1610612760,OKC,Oklahoma City Thunder,OKC @ BOS,0.0,100,31,21
0022301106,2024-04-03,1610612754,IND,Indiana Pacers,IND @ BKN,0.0,111,45,27
0022301107,2024-04-03,1610612763,MEM,Memphis Grizzlies,MEM @ MIL,1.0,111,54,25
0022301104,2024-04-03,1610612765,DET,Detroit Pistons,DET @ ATL,0.0,113,37,24
0022301102,2024-04-03,1610612757,POR,Portland Trail Blazers,POR @ CHA,1.0,89,55,19
0022301110,2024-04-03,1610612756,PHX,Phoenix Suns,PHX vs. CLE,1.0,122,43,32
0022301099,2024-04-02,1610612743,DEN,Denver Nuggets,DEN vs. SAS,1.0,110,52,28
0022300589,2024-04-02,1610612742,DAL,Dallas Mavericks,DAL @ GSW,0.0,100,42,27
0022301101,2024-04-02,1610612746,LAC,LA Clippers,LAC @ SAC,0.0,95,38,18
0022301093,2024-04-02,1610612755,PHI,Philadelphia 76ers,PHI vs. OKC,1.0,109,42,27
0022301098,2024-04-02,1610612745,HOU,Houston Rockets,HOU @ MIN,0.0,106,37,23
0022301101,2024-04-02,1610612758,SAC,Sacramento Kings,SAC vs. LAC,1.0,109,56,29
0022300589,2024-04-02,1610612744,GSW,Golden State Warriors,GSW vs. DAL,1.0,104,52,29
0022301094,2024-04-02,1610612761,TOR,Toronto Raptors,TOR vs. LAL,0.0,111,40,25
0022301093,2024-04-02,1610612760,OKC,Oklahoma City Thunder,OKC @ PHI,0.0,105,43,30
0022301095,2024-04-02,1610612764,WAS,Washington Wizards,WAS vs. MIL,1.0,117,44,26
0022301099,2024-04-02,1610612759,SAS,San Antonio Spurs,SAS @ DEN,0.0,105,59,33
0022301098,2024-04-02,1610612750,MIN,Minnesota Timberwolves,MIN vs. HOU,1.0,113,39,29
0022301096,2024-04-02,1610612748,MIA,Miami Heat,MIA vs. NYK,1.0,109,39,24
0022301100,2024-04-02,1610612762,UTA,Utah Jazz,UTA vs. CLE,0.0,113,33,26
0022301094,2024-04-02,1610612747,LAL,Los Angeles Lakers,LAL @ TOR,1.0,128,47,38
0022301095,2024-04-02,1610612749,MIL,Milwaukee Bucks,MIL @ WAS,0.0,113,57,31
0022301096,2024-04-02,1610612752,NYK,New York Knicks,NYK @ MIA,0.0,99,30,25
0022301100,2024-04-02,1610612739,CLE,Cleveland Cavaliers,CLE @ UTA,1.0,129,41,38
0022301090,2024-04-01,1610612757,POR,Portland Trail Blazers,POR @ ORL,0.0,103,44,28
0022301091,2024-04-01,1610612741,CHI,Chicago Bulls,CHI vs. ATL,0.0,101,51,17
0022301088,2024-04-01,1610612763,MEM,Memphis Grizzlies,MEM @ DET,1.0,110,44,28
0022301091,2024-04-01,1610612737,ATL,Atlanta Hawks,ATL @ CHI,1.0,113,45,29
0022301087,2024-04-01,1610612738,BOS,Boston Celtics,BOS @ CHA,1.0,118,51,28
0022301089,2024-04-01,1610612751,BKN,Brooklyn Nets,BKN @ IND,0.0,111,43,20
0022301090,2024-04-01,1610612753,ORL,Orlando Magic,ORL vs. POR,1.0,104,43,26
0022301087,2024-04-01,1610612766,CHA,Charlotte Hornets,CHA vs. BOS,0.0,104,40,28
0022301092,2024-04-01,1610612756,PHX,Phoenix Suns,PHX @ NOP,1.0,124,49,29
0022301092,2024-04-01,1610612740,NOP,New Orleans Pelicans,NOP vs. PHX,0.0,111,37,29
0022301089,2024-04-01,1610612754,IND,Indiana Pacers,IND vs. BKN,1.0,133,47,35
0022301088,2024-04-01,1610612765,DET,Detroit Pistons,DET vs. MEM,0.0,108,41,22
0022301077,2024-03-31,1610612739,CLE,Cleveland Cavaliers,CLE @ DEN,0.0,101,28,26
0022301083,2024-03-31,1610612745,HOU,Houston Rockets,HOU vs. DAL,0.0,107,43,22
0022301078,2024-03-31,1610612747,LAL,Los Angeles Lakers,LAL @ BKN,1.0,116,50,24
0022301085,2024-03-31,1610612759,SAS,San Antonio Spurs,SAS vs. GSW,0.0,113,45,31
0022301081,2024-03-31,1610612748,MIA,Miami Heat,MIA @ WAS,1.0,119,42,22
0022301079,2024-03-31,1610612746,LAC,LA Clippers,LAC @ CHA,1.0,130,41,28
0022301084,2024-03-31,1610612750,MIN,Minnesota Timberwolves,MIN vs. CHI,0.0,101,37,28
0022301084,2024-03-31,1610612741,CHI,Chicago Bulls,CHI @ MIN,1.0,109,43,30
0022301083,2024-03-31,1610612742,DAL,Dallas Mavericks,DAL @ HOU,1.0,125,47,24
0022301080,2024-03-31,1610612761,TOR,Toronto Raptors,TOR vs. PHI,0.0,120,30,31
0022301077,2024-03-31,1610612743,DEN,Denver Nuggets,DEN vs. CLE,1.0,130,51,36
0022301080,2024-03-31,1610612755,PHI,Philadelphia 76ers,PHI @ TOR,1.0,135,39,28
0022301079,2024-03-31,1610612766,CHA,Charlotte Hornets,CHA vs. LAC,0.0,118,31,32
0022301086,2024-03-31,1610612762,UTA,Utah Jazz,UTA @ SAC,0.0,106,33,22
0022301081,2024-03-31,1610612764,WAS,Washington Wizards,WAS vs. MIA,0.0,107,42,27
0022301086,2024-03-31,1610612758,SAC,Sacramento Kings,SAC vs. UTA,1.0,127,44,34
0022301085,2024-03-31,1610612744,GSW,Golden State Warriors,GSW @ SAS,1.0,117,41,34
0022301078,2024-03-31,1610612751,BKN,Brooklyn Nets,BKN vs. LAL,0.0,104,38,19
0022301082,2024-03-31,1610612760,OKC,Oklahoma City Thunder,OKC @ NYK,1.0,113,43,29
0022301082,2024-03-31,1610612752,NYK,New York Knicks,NYK vs. OKC,0.0,112,46,24
0022301076,2024-03-30,1610612737,ATL,Atlanta Hawks,ATL vs. MIL,0.0,113,39,24
0022301075,2024-03-30,1610612753,ORL,Orlando Magic,ORL vs. MEM,1.0,118,43,28
0022301076,2024-03-30,1610612749,MIL,Milwaukee Bucks,MIL @ ATL,1.0,122,40,27
0022301074,2024-03-30,1610612738,BOS,Boston Celtics,BOS @ NOP,1.0,104,51,27
0022301075,2024-03-30,1610612763,MEM,Memphis Grizzlies,MEM @ ORL,0.0,88,45,25
0022301074,2024-03-30,1610612740,NOP,New Orleans Pelicans,NOP vs. BOS,0.0,92,41,22
0022301070,2024-03-29,1610612759,SAS,San Antonio Spurs,SAS vs. NYK,1.0,130,46,34
0022301071,2024-03-29,1610612750,MIN,Minnesota Timberwolves,MIN @ DEN,1.0,111,39,28
0022301070,2024-03-29,1610612752,NYK,New York Knicks,NYK @ SAS,0.0,126,50,24
0022301067,2024-03-29,1610612755,PHI,Philadelphia 76ers,PHI @ CLE,0.0,114,42,28
0022301066,2024-03-29,1610612751,BKN,Brooklyn Nets,BKN vs. CHI,1.0,125,43,26
0022301071,2024-03-29,1610612743,DEN,Denver Nuggets,DEN vs. MIN,0.0,98,46,29
0022301066,2024-03-29,1610612741,CHI,Chicago Bulls,CHI @ BKN,0.0,108,44,24
0022301063,2024-03-29,1610612747,LAL,Los Angeles Lakers,LAL @ IND,0.0,90,48,24
0022301073,2024-03-29,1610612758,SAC,Sacramento Kings,SAC vs. DAL,0.0,103,45,24
0022301063,2024-03-29,1610612754,IND,Indiana Pacers,IND vs. LAL,1.0,109,46,27
0022301067,2024-03-29,1610612739,CLE,Cleveland Cavaliers,CLE vs. PHI,1.0,117,37,34
0022301065,2024-03-29,1610612764,WAS,Washington Wizards,WAS vs. DET,0.0,87,47,22
0022301073,2024-03-29,1610612742,DAL,Dallas Mavericks,DAL @ SAC,1.0,107,42,24
0022301062,2024-03-29,1610612766,CHA,Charlotte Hornets,CHA vs. GSW,0.0,97,41,23
0022301064,2024-03-29,1610612753,ORL,Orlando Magic,ORL vs. LAC,0.0,97,38,20
0022301069,2024-03-29,1610612760,OKC,Oklahoma City Thunder,OKC vs. PHX,1.0,128,38,33
0022301072,2024-03-29,1610612762,UTA,Utah Jazz,UTA vs. HOU,0.0,100,51,23
0022301064,2024-03-29,1610612746,LAC,LA Clippers,LAC @ ORL,1.0,100,41,19
0022301062,2024-03-29,1610612744,GSW,Golden State Warriors,GSW @ CHA,1.0,115,50,35
0022301065,2024-03-29,1610612765,DET,Detroit Pistons,DET @ WAS,1.0,96,47,19
0022301069,2024-03-29,1610612756,PHX,Phoenix Suns,PHX @ OKC,0.0,103,39,26
0022301068,2024-03-29,1610612748,MIA,Miami Heat,MIA vs. POR,1.0,142,44,41
0022301068,2024-03-29,1610612757,POR,Portland Trail Blazers,POR @ MIA,0.0,82,43,20
0022301072,2024-03-29,1610612745,HOU,Houston Rockets,HOU @ UTA,1.0,101,45,19
0022301061,2024-03-28,1610612740,NOP,New Orleans Pelicans,NOP vs. MIL,1.0,107,48,22
0022301060,2024-03-28,1610612737,ATL,Atlanta Hawks,ATL vs. BOS,1.0,123,53,24
0022301060,2024-03-28,1610612738,BOS,Boston Celtics,BOS @ ATL,0.0,122,43,28
0022301061,2024-03-28,1610612749,MIL,Milwaukee Bucks,MIL @ NOP,0.0,100,46,21
0022301056,2024-03-27,1610612765,DET,Detroit Pistons,DET @ MIN,0.0,91,41,15
0022301050,2024-03-27,1610612751,BKN,Brooklyn Nets,BKN @ WAS,1.0,122,45,24
0022301051,2024-03-27,1610612757,POR,Portland Trail Blazers,POR @ ATL,0.0,106,33,35
0022301050,2024-03-27,1610612764,WAS,Washington Wizards,WAS vs. BKN,0.0,119,44,26
0022301058,2024-03-27,1610612759,SAS,San Antonio Spurs,SAS @ UTA,1.0,118,41,40
0022301048,2024-03-27,1610612766,CHA,Charlotte Hornets,CHA vs. CLE,1.0,118,38,30
0022301053,2024-03-27,1610612752,NYK,New York Knicks,NYK @ TOR,1.0,145,42,37
0022301051,2024-03-27,1610612737,ATL,Atlanta Hawks,ATL vs. POR,1.0,120,41,23
0022301049,2024-03-27,1610612744,GSW,Golden State Warriors,GSW @ ORL,1.0,101,52,26
0022301048,2024-03-27,1610612739,CLE,Cleveland Cavaliers,CLE @ CHA,0.0,111,32,33
0022301056,2024-03-27,1610612750,MIN,Minnesota Timberwolves,MIN vs. DET,1.0,106,40,28
0022301059,2024-03-27,1610612743,DEN,Denver Nuggets,DEN vs. PHX,0.0,97,38,24
0022301049,2024-03-27,1610612753,ORL,Orlando Magic,ORL vs. GSW,0.0,93,39,25
0022301053,2024-03-27,1610612761,TOR,Toronto Raptors,TOR vs. NYK,0.0,101,28,31
0022301057,2024-03-27,1610612745,HOU,Houston Rockets,HOU @ OKC,1.0,132,50,25
0022301057,2024-03-27,1610612760,OKC,Oklahoma City Thunder,OKC vs. HOU,0.0,126,49,26
0022301052,2024-03-27,1610612746,LAC,LA Clippers,LAC @ PHI,1.0,108,43,28
0022301054,2024-03-27,1610612741,CHI,Chicago Bulls,CHI vs. IND,1.0,125,54,28
0022301059,2024-03-27,1610612756,PHX,Phoenix Suns,PHX @ DEN,1.0,104,51,29
0022301054,2024-03-27,1610612754,IND,Indiana Pacers,IND @ CHI,0.0,99,40,25
0022301055,2024-03-27,1610612747,LAL,Los Angeles Lakers,LAL @ MEM,1.0,136,43,31
0022301055,2024-03-27,1610612763,MEM,Memphis Grizzlies,MEM vs. LAL,0.0,124,39,30
0022301058,2024-03-27,1610612762,UTA,Utah Jazz,UTA vs. SAS,0.0,111,36,25
0022301052,2024-03-27,1610612755,PHI,Philadelphia 76ers,PHI vs. LAC,0.0,107,51,17
0022301045,2024-03-26,1610612747,LAL,Los Angeles Lakers,LAL @ MIL,1.0,128,69,30
0022301044,2024-03-26,1610612744,GSW,Golden State Warriors,GSW @ MIA,1.0,113,43,31
0022301044,2024-03-26,1610612748,MIA,Miami Heat,MIA vs. GSW,0.0,92,39,24
0022301047,2024-03-26,1610612742,DAL,Dallas Mavericks,DAL @ SAC,1.0,132,49,34
0022301046,2024-03-26,1610612760,OKC,Oklahoma City Thunder,OKC @ NOP,1.0,119,45,28
0022301045,2024-03-26,1610612749,MIL,Milwaukee Bucks,MIL vs. LAL,0.0,124,61,37
0022301047,2024-03-26,1610612758,SAC,Sacramento Kings,SAC vs. DAL,0.0,96,42,27
0022301046,2024-03-26,1610612740,NOP,New Orleans Pelicans,NOP vs. OKC,0.0,112,37,26
0022301041,2024-03-25,1610612742,DAL,Dallas Mavericks,DAL @ UTA,1.0,115,47,31
0022301033,2024-03-25,1610612766,CHA,Charlotte Hornets,CHA @ CLE,0.0,92,33,22
0022301033,2024-03-25,1610612739,CLE,Cleveland Cavaliers,CLE vs. CHA,1.0,115,47,41
0022301043,2024-03-25,1610612754,IND,Indiana Pacers,IND @ LAC,1.0,133,34,28
0022301037,2024-03-25,1610612741,CHI,Chicago Bulls,CHI vs. WAS,0.0,105,46,27
0022301041,2024-03-25,1610612762,UTA,Utah Jazz,UTA vs. DAL,0.0,105,46,28
0022301034,2024-03-25,1610612738,BOS,Boston Celtics,BOS @ ATL,0.0,118,38,21
0022301040,2024-03-25,1610612763,MEM,Memphis Grizzlies,MEM @ DEN,0.0,103,40,25
0022301038,2024-03-25,1610612745,HOU,Houston Rockets,HOU vs. POR,1.0,110,45,19
0022301039,2024-03-25,1610612756,PHX,Phoenix Suns,PHX @ SAS,0.0,102,47,28
0022301042,2024-03-25,1610612755,PHI,Philadelphia 76ers,PHI @ SAC,0.0,96,47,18
0022301035,2024-03-25,1610612752,NYK,New York Knicks,NYK vs. DET,1.0,124,52,30
0022301040,2024-03-25,1610612743,DEN,Denver Nuggets,DEN vs. MEM,1.0,128,50,38
0022301039,2024-03-25,1610612759,SAS,San Antonio Spurs,SAS vs. PHX,1.0,104,40,23
0022301042,2024-03-25,1610612758,SAC,Sacramento Kings,SAC vs. PHI,1.0,108,40,25
0022301034,2024-03-25,1610612737,ATL,Atlanta Hawks,ATL vs. BOS,1.0,120,44,30
0022301037,2024-03-25,1610612764,WAS,Washington Wizards,WAS @ CHI,1.0,107,52,32
0022301038,2024-03-25,1610612757,POR,Portland Trail Blazers,POR @ HOU,0.0,92,44,14
0022301036,2024-03-25,1610612751,BKN,Brooklyn Nets,BKN @ TOR,1.0,96,50,20
0022301035,2024-03-25,1610612765,DET,Detroit Pistons,DET @ NYK,0.0,99,37,22
0022301043,2024-03-25,1610612746,LAC,LA Clippers,LAC vs. IND,0.0,116,36,26
0022301036,2024-03-25,1610612761,TOR,Toronto Raptors,TOR vs. BKN,0.0,88,30,23
0022301029,2024-03-24,1610612739,CLE,Cleveland Cavaliers,CLE @ MIA,0.0,84,30,24
0022301030,2024-03-24,1610612760,OKC,Oklahoma City Thunder,OKC @ MIL,0.0,93,37,20
0022301029,2024-03-24,1610612748,MIA,Miami Heat,MIA vs. CLE,1.0,121,44,29
0022301032,2024-03-24,1610612747,LAL,Los Angeles Lakers,LAL vs. IND,1.0,150,41,28
0022301032,2024-03-24,1610612754,IND,Indiana Pacers,IND @ LAL,0.0,145,40,39
0022301028,2024-03-24,1610612755,PHI,Philadelphia 76ers,PHI @ LAC,1.0,121,37,32
0022301031,2024-03-24,1610612750,MIN,Minnesota Timberwolves,MIN vs. GSW,1.0,114,44,30
0022301031,2024-03-24,1610612744,GSW,Golden State Warriors,GSW @ MIN,0.0,110,41,23
0022301027,2024-03-24,1610612765,DET,Detroit Pistons,DET vs. NOP,0.0,101,46,20
0022301027,2024-03-24,1610612740,NOP,New Orleans Pelicans,NOP @ DET,1.0,114,41,27
0022301028,2024-03-24,1610612746,LAC,LA Clippers,LAC vs. PHI,0.0,107,37,27
0022301030,2024-03-24,1610612749,MIL,Milwaukee Bucks,MIL vs. OKC,1.0,118,57,33
0022301022,2024-03-23,1610612764,WAS,Washington Wizards,WAS vs. TOR,1.0,112,55,28
0022301019,2024-03-23,1610612752,NYK,New York Knicks,NYK vs. BKN,1.0,105,47,25
0022301026,2024-03-23,1610612757,POR,Portland Trail Blazers,POR vs. DEN,0.0,111,45,27
0022301025,2024-03-23,1610612759,SAS,San Antonio Spurs,SAS vs. PHX,0.0,106,34,27
0022301024,2024-03-23,1610612745,HOU,Houston Rockets,HOU vs. UTA,1.0,147,44,31
0022301020,2024-03-23,1610612753,ORL,Orlando Magic,ORL vs. SAC,0.0,107,49,27
0022301019,2024-03-23,1610612751,BKN,Brooklyn Nets,BKN @ NYK,0.0,93,41,26
0022301021,2024-03-23,1610612766,CHA,Charlotte Hornets,CHA @ ATL,0.0,91,39,25
0022301024,2024-03-23,1610612762,UTA,Utah Jazz,UTA @ HOU,0.0,119,40,24
0022301022,2024-03-23,1610612761,TOR,Toronto Raptors,TOR @ WAS,0.0,109,42,27
0022301025,2024-03-23,1610612756,PHX,Phoenix Suns,PHX @ SAS,1.0,131,39,38
0022301026,2024-03-23,1610612743,DEN,Denver Nuggets,DEN @ POR,1.0,114,49,25
0022301023,2024-03-23,1610612738,BOS,Boston Celtics,BOS @ CHI,1.0,124,41,28
0022301020,2024-03-23,1610612758,SAC,Sacramento Kings,SAC @ ORL,1.0,109,42,26
0022301023,2024-03-23,1610612741,CHI,Chicago Bulls,CHI vs. BOS,0.0,113,29,36
0022301021,2024-03-23,1610612737,ATL,Atlanta Hawks,ATL vs. CHA,1.0,132,43,40
0022301012,2024-03-22,1610612760,OKC,Oklahoma City Thunder,OKC @ TOR,1.0,123,46,27
0022301014,2024-03-22,1610612739,CLE,Cleveland Cavaliers,CLE @ MIN,0.0,91,41,22
0022301018,2024-03-22,1610612755,PHI,Philadelphia 76ers,PHI @ LAL,0.0,94,42,20
0022301016,2024-03-22,1610612754,IND,Indiana Pacers,IND @ GSW,1.0,123,50,32
0022301014,2024-03-22,1610612750,MIN,Minnesota Timberwolves,MIN vs. CLE,1.0,104,46,27
0022301011,2024-03-22,1610612765,DET,Detroit Pistons,DET vs. BOS,0.0,102,42,25
0022301017,2024-03-22,1610612757,POR,Portland Trail Blazers,POR vs. LAC,0.0,117,41,29
0022301016,2024-03-22,1610612744,GSW,Golden State Warriors,GSW vs. IND,0.0,111,64,24
0022301017,2024-03-22,1610612746,LAC,LA Clippers,LAC @ POR,1.0,125,40,26
0022301012,2024-03-22,1610612761,TOR,Toronto Raptors,TOR vs. OKC,0.0,103,36,34
0022301015,2024-03-22,1610612759,SAS,San Antonio Spurs,SAS vs. MEM,0.0,97,56,24
0022301013,2024-03-22,1610612740,NOP,New Orleans Pelicans,NOP @ MIA,1.0,111,56,25
0022301015,2024-03-22,1610612763,MEM,Memphis Grizzlies,MEM @ SAS,1.0,99,51,18
0022301013,2024-03-22,1610612748,MIA,Miami Heat,MIA vs. NOP,0.0,88,34,22
0022301011,2024-03-22,1610612738,BOS,Boston Celtics,BOS @ DET,1.0,129,35,31
0022301018,2024-03-22,1610612747,LAL,Los Angeles Lakers,LAL vs. PHI,1.0,101,54,22
0022301010,2024-03-21,1610612737,ATL,Atlanta Hawks,ATL @ PHX,0.0,115,36,27
